timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_strides,total_calories,enhanced_avg_speed,avg_speed,enhanced_max_speed,max_speed,total_ascent,total_descent,event,event_type,avg_heart_rate,max_heart_rate,avg_running_cadence,max_running_cadence,lap_trigger,sub_sport,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,avg_vertical_oscillation,avg_temperature,max_temperature
2020-04-30 06:20:46-05:00,2020-04-30 11:20:02,13.711012518033385,100.60183027759194,13.710851669311523,100.60162634588778,42.201,42.201,80.38,55,4,6.8580000000000005,6.8580000000000005,9.943200000000001,9.943200000000001,0,1,lap,stop,115,129,78,82,manual,generic,0.296875,0.0,None,None,29,29
2020-04-30 06:21:28-05:00,2020-04-30 11:20:46,13.710838006809354,100.60161218047142,13.710896093398333,100.6015341449529,42.196,42.196,88.16,56,5,7.5204,7.5204,7.4556000000000004,7.4556000000000004,0,0,lap,stop,125,131,82,84,manual,generic,0.0625,0.0,None,None,29,29
2020-04-30 06:22:11-05:00,2020-04-30 11:21:28,13.710892405360937,100.60152534395456,13.710877569392323,100.60156842693686,43.45,43.45,81.95,57,5,6.7896,6.7896,7.3908,7.3908,1,0,lap,stop,125,128,81,83,manual,generic,0.5703125,0.0,None,None,29,29
2020-04-30 06:22:54-05:00,2020-04-30 11:22:11,13.710869187489152,100.60154562816024,13.71091059409082,100.60153464786708,42.801,42.801,80.19,58,5,6.7464,6.7464,6.717600000000001,6.717600000000001,0,0,lap,stop,129,132,82,84,manual,generic,0.375,0.0,None,None,29,30
2020-04-30 06:23:37-05:00,2020-04-30 11:22:54,13.71090229600668,100.60153079219162,13.71090087108314,100.60158150270581,42.903,42.903,86.52,57,5,7.2612,7.2612,7.0524000000000004,7.0524000000000004,0,0,lap,stop,130,135,81,82,manual,generic,0.5,0.0,None,None,30,30
2020-04-30 06:24:19-05:00,2020-04-30 11:23:37,13.710892572999,100.6015685107559,13.710919311270118,100.60156188905239,41.877,41.877,74.81,55,5,6.429600000000001,6.429600000000001,7.4232,7.4232,0,0,lap,stop,129,131,81,83,manual,generic,0.5703125,0.0,None,None,30,30
2020-04-30 06:25:01-05:00,2020-04-30 11:24:19,13.710909420624375,100.6015457957983,13.71093850582838,100.6015407666564,42.184,42.184,89.05,54,6,7.599600000000001,7.599600000000001,8.766,8.766,0,0,lap,stop,132,136,81,83,manual,generic,0.5234375,0.0,None,None,30,30
2020-04-30 06:25:42-05:00,2020-04-30 11:25:01,13.710929872468114,100.60152249410748,13.710918053984642,100.60155367478728,40.911,40.911,86.28,54,6,7.5924000000000005,7.5924000000000005,8.398800000000001,8.398800000000001,0,0,lap,stop,135,138,82,83,manual,generic,0.0234375,0.0,None,None,30,30
2020-04-30 06:26:23-05:00,2020-04-30 11:25:42,13.71090279892087,100.60154722072184,13.710949653759599,100.60153322294354,40.971,40.971,84.77,54,5,7.4484,7.4484,7.6572,7.6572,0,0,lap,stop,138,141,82,84,manual,generic,0.0703125,0.0,None,None,30,30
2020-04-30 06:27:04-05:00,2020-04-30 11:26:23,13.710930878296494,100.60153816826642,13.710877317935228,100.60154361650348,40.532,40.532,88.83,55,5,7.8912,7.8912,8.6652,8.6652,0,0,lap,stop,141,144,81,83,manual,generic,0.7890625,0.0,None,None,30,30
