timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_strides,total_calories,enhanced_avg_speed,avg_speed,enhanced_max_speed,max_speed,total_ascent,total_descent,event,event_type,avg_heart_rate,max_heart_rate,avg_running_cadence,max_running_cadence,lap_trigger,sub_sport,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,avg_vertical_oscillation,avg_temperature,max_temperature
2020-04-27 04:33:22-05:00,2020-04-27 09:32:42,13.710712781175971,100.60146499425173,13.71085736900568,100.6014321371913,40.484,40.484,93.48,51,5,8.3124,8.3124,9.0684,9.0684,0,0,lap,stop,119,135,67,80,manual,generic,0.078125,0.5,None,None,30,30
2020-04-27 04:34:01-05:00,2020-04-27 09:33:22,13.71084127575159,100.60141369700432,13.710835995152593,100.60145258903503,38.82,38.82,95.85,52,7,8.888399999999999,8.888399999999999,9.6084,9.6084,0,0,lap,stop,140,144,80,83,manual,generic,0.5859375,0.0,None,None,30,30
2020-04-27 04:34:40-05:00,2020-04-27 09:34:01,13.710819901898503,100.60143917798996,13.710806155577302,100.60149298980832,38.991,38.991,100.27,51,7,9.2592,9.2592,9.4392,9.4392,0,0,lap,stop,144,146,81,82,manual,generic,0.3828125,0.0,None,None,30,30
2020-04-27 04:35:18-05:00,2020-04-27 09:34:40,13.710792157799006,100.60147798620164,13.710787212476134,100.60149198397994,38.612,38.612,104.34,50,7,9.7272,9.7272,10.0764,10.0764,1,0,lap,stop,146,148,81,83,manual,generic,0.25,0.0,None,None,30,30
2020-04-27 04:35:58-05:00,2020-04-27 09:35:18,13.71077187359333,100.60147890821099,13.710708925500512,100.6015307083726,39.723,39.723,104.82,53,7,9.500399999999999,9.500399999999999,10.4148,10.4148,0,0,lap,stop,146,148,81,83,manual,generic,0.75,0.0,None,None,30,30
2020-04-27 04:36:39-05:00,2020-04-27 09:35:58,13.710694340988994,100.6015214882791,13.710718816146255,100.60154797509313,40.583,40.583,97.16,54,7,8.618400000000001,8.618400000000001,10.044,10.044,0,0,lap,stop,147,149,81,82,manual,generic,0.265625,0.0,None,None,30,30
2020-04-27 04:37:18-05:00,2020-04-27 09:36:39,13.710723677650094,100.60150078497827,13.710746392607689,100.60150355100632,39.2,39.2,98.6,52,7,9.054,9.054,10.1448,10.1448,0,1,lap,stop,146,149,81,82,manual,generic,0.6796875,0.0,None,None,30,30
2020-04-27 04:37:56-05:00,2020-04-27 09:37:18,13.710732059553266,100.60147966258228,13.71076449751854,100.60151587240398,37.809,37.809,96.98,51,7,9.234,9.234,10.278,10.278,0,0,lap,stop,142,149,82,84,manual,generic,0.421875,0.0,None,None,29,29
2020-04-27 04:38:31-05:00,2020-04-27 09:37:56,13.710761815309525,100.6014887150377,13.71070104651153,100.6015835981816,35.408,35.408,96.18,47,5,9.777600000000001,9.777600000000001,11.4552,11.4552,0,0,lap,stop,129,131,84,90,manual,generic,0.203125,0.5,None,None,29,29
2020-04-27 04:39:10-05:00,2020-04-27 09:38:31,13.710690066218376,100.60157236643136,13.71068587526679,100.60159323737025,38.67,38.67,98.02,52,6,9.126000000000001,9.126000000000001,10.2132,10.2132,0,0,lap,stop,132,137,82,83,manual,generic,0.3203125,0.0,None,None,29,29
