timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_strides,total_calories,enhanced_avg_speed,avg_speed,enhanced_max_speed,max_speed,total_ascent,total_descent,event,event_type,avg_heart_rate,max_heart_rate,avg_running_cadence,max_running_cadence,lap_trigger,sub_sport,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,avg_vertical_oscillation,avg_temperature,max_temperature
2020-04-16 06:19:45-05:00,2020-04-16 11:19:07,13.711433792486787,100.60163707472384,13.711111592128873,100.60176079161465,38.941,38.941,89.89,45,5,8.3088,8.3088,9.774,9.774,0,1,lap,stop,125,144,68,84,manual,generic,0.078125,0.0,None,None,28,28
2020-04-16 06:20:24-05:00,2020-04-16 11:19:45,13.711094576865435,100.6017841771245,13.710845718160272,100.60190588235855,38.734,38.734,87.48,52,7,8.1288,8.1288,9.9756,9.9756,0,0,lap,stop,145,149,81,84,manual,generic,0.28125,0.0,None,None,28,28
2020-04-16 06:21:03-05:00,2020-04-16 11:20:24,13.71085686609149,100.60191929340363,13.71084169484675,100.60190713964403,38.622,38.622,96.52,51,6,8.996400000000001,8.996400000000001,9.4068,9.4068,0,0,lap,stop,143,146,81,86,manual,generic,0.8203125,0.0,None,None,29,29
2020-04-16 06:21:38-05:00,2020-04-16 11:21:03,13.7108442094177,100.60192348435521,13.710836749523878,100.60189657844603,34.903,34.903,85.86,48,6,8.856,8.856,11.520000000000001,11.520000000000001,1,1,lap,stop,146,153,83,87,manual,generic,0.8984375,0.0,None,None,29,29
2020-04-16 06:22:15-05:00,2020-04-16 11:21:38,13.71084714308381,100.60190378688276,13.710830295458436,100.60191610828042,37.247,37.247,78.26,49,6,7.5636,7.5636,10.0764,10.0764,0,0,lap,stop,146,149,81,84,manual,generic,0.78125,0.0,None,None,29,29
2020-04-16 06:22:53-05:00,2020-04-16 11:22:15,13.710878994315863,100.60191191732883,13.71088620275259,100.60191275551915,38.489,38.489,97.92,50,6,9.1584,9.1584,9.6732,9.6732,0,0,lap,stop,146,151,81,83,manual,generic,0.734375,0.0,None,None,29,29
2020-04-16 06:23:31-05:00,2020-04-16 11:22:53,13.710894417017698,100.60192708857358,13.710914198309183,100.60192591510713,37.762,37.762,80.64,50,6,7.685999999999999,7.685999999999999,9.3384,9.3384,0,0,lap,stop,145,148,82,84,manual,generic,0.4453125,0.0,None,None,29,29
2020-04-16 06:24:09-05:00,2020-04-16 11:23:31,13.710943702608347,100.60193404555321,13.710932387039065,100.60189339332283,37.746,37.746,109.94,51,7,10.486799999999999,10.486799999999999,10.2132,10.2132,0,0,lap,stop,147,151,81,86,manual,generic,0.6171875,0.0,None,None,29,29
2020-04-16 06:24:45-05:00,2020-04-16 11:24:09,13.71095610782504,100.60189800336957,13.710931548848748,100.60188710689545,36.466,36.466,82.85,46,6,8.1792,8.1792,9.6084,9.6084,0,0,lap,stop,151,157,82,87,manual,generic,0.1953125,0.0,None,None,29,29
2020-04-16 06:25:22-05:00,2020-04-16 11:24:45,13.710979325696826,100.60189423151314,13.710840689018369,100.60190906748176,36.187,36.187,89.53,49,7,8.906400000000001,8.906400000000001,9.0036,9.0036,0,0,lap,stop,154,158,82,84,manual,generic,0.515625,0.0,None,None,29,29
2020-04-16 06:25:56-05:00,2020-04-16 11:25:22,13.71086030267179,100.60191040858626,13.710896261036396,100.60184662230313,34.187,34.187,104.31,45,6,10.983600000000001,10.983600000000001,10.6128,10.6128,0,0,lap,stop,152,154,82,84,manual,generic,0.6796875,0.0,None,None,29,29
2020-04-16 06:26:29-05:00,2020-04-16 11:25:56,13.710920065641403,100.60185399837792,13.71092232875526,100.60188811272383,33.014,33.014,97.56,43,6,10.638,10.638,12.193200000000001,12.193200000000001,0,0,lap,stop,153,156,83,85,manual,generic,0.2265625,0.0,None,None,29,29
2020-04-16 06:27:02-05:00,2020-04-16 11:26:29,13.710961807519197,100.60189456678927,13.7108373362571,100.60190412215889,33.182,33.182,71.79,45,6,7.790400000000001,7.790400000000001,11.7576,11.7576,0,0,lap,stop,150,152,83,85,manual,generic,0.03125,0.0,None,None,30,30
2020-04-16 06:27:36-05:00,2020-04-16 11:27:02,13.710855944082141,100.60191610828042,13.710816968232393,100.60190294869244,34.091,34.091,87.33,45,6,9.2232,9.2232,10.4148,10.4148,0,0,lap,stop,152,154,82,85,manual,generic,0.734375,0.0,None,None,30,30
2020-04-16 06:28:10-05:00,2020-04-16 11:27:36,13.710821410641074,100.60191418044269,13.710931548848748,100.601867409423,34.43,34.43,100.37,46,6,10.494,10.494,11.556000000000001,11.556000000000001,0,0,lap,stop,152,156,82,84,manual,generic,0.4375,0.0,None,None,30,30
2020-04-16 06:28:42-05:00,2020-04-16 11:28:10,13.710939260199666,100.60188031755388,13.71083004400134,100.6018378213048,31.841,31.841,86.79,44,6,9.813600000000001,9.813600000000001,10.278,10.278,0,0,lap,stop,154,156,83,85,manual,generic,0.28125,0.0,None,None,30,30
2020-04-16 06:29:18-05:00,2020-04-16 11:28:42,13.71083146892488,100.60185324400663,13.710910845547915,100.60179213993251,35.296,35.296,91.09,47,6,9.2916,9.2916,10.245600000000001,10.245600000000001,0,0,lap,stop,151,153,81,84,manual,generic,0.984375,0.0,None,None,30,30
2020-04-16 06:29:54-05:00,2020-04-16 11:29:18,13.71091017499566,100.60181066393852,13.71081286109984,100.60181636363268,36.354,36.354,95.93,47,6,9.500399999999999,9.500399999999999,11.185200000000002,11.185200000000002,0,0,lap,stop,151,155,81,84,manual,generic,0.0546875,0.0,None,None,30,30
2020-04-16 06:30:28-05:00,2020-04-16 11:29:54,13.710809675976634,100.60183329507709,13.71081286109984,100.60178468003869,33.682,33.682,89.0,44,6,9.5112,9.5112,9.8424,9.8424,0,0,lap,stop,151,155,81,84,manual,generic,0.6875,0.0,None,None,30,30
2020-04-16 06:30:58-05:00,2020-04-16 11:30:28,13.710853597149253,100.60178677551448,13.710820069536567,100.60174184851348,30.52,30.52,106.47,40,5,12.5604,12.5604,10.7136,10.7136,0,0,lap,stop,155,158,84,91,manual,generic,0.6640625,0.5,None,None,30,30
2020-04-16 06:31:29-05:00,2020-04-16 11:30:58,13.710825266316533,100.60176213271916,13.7108407728374,100.60177998617291,30.827,30.827,88.92,42,6,10.3824,10.3824,10.882800000000001,10.882800000000001,0,0,lap,stop,156,158,85,90,manual,generic,0.03125,0.5,None,None,30,30
2020-04-16 06:31:58-05:00,2020-04-16 11:31:29,13.710869774222374,100.60176942497492,13.710848819464445,100.60174260288477,29.197,29.197,90.09,39,5,11.1096,11.1096,10.882800000000001,10.882800000000001,0,0,lap,stop,155,159,83,86,manual,generic,0.484375,0.0,None,None,30,30
2020-04-16 06:32:29-05:00,2020-04-16 11:31:58,13.710896261036396,100.60175316408277,13.710792576894164,100.60176615603268,31.298,31.298,93.28,42,6,10.728,10.728,10.882800000000001,10.882800000000001,1,1,lap,stop,156,158,83,85,manual,generic,0.046875,0.0,None,None,30,30
2020-04-16 06:33:01-05:00,2020-04-16 11:32:29,13.71079676784575,100.60178727842867,13.710873378440738,100.60180353932083,31.329,31.329,87.77,43,6,10.087200000000001,10.087200000000001,13.302,13.302,1,1,lap,stop,157,163,82,85,manual,generic,0.15625,0.0,None,None,30,30
2020-04-16 06:33:32-05:00,2020-04-16 11:33:01,13.710884945467114,100.60182415880263,13.710848400369287,100.6017995160073,30.986,30.986,79.5,40,5,9.2376,9.2376,11.185200000000002,11.185200000000002,1,1,lap,stop,147,150,82,85,manual,generic,0.7578125,0.0,None,None,30,30
2020-04-16 06:34:01-05:00,2020-04-16 11:33:32,13.710877150297165,100.60181284323335,13.710831552743912,100.60176313854754,29.725,29.725,72.51,40,5,8.7804,8.7804,11.4876,11.4876,0,1,lap,stop,151,154,83,86,manual,generic,0.640625,0.0,None,None,30,30
2020-04-16 06:34:31-05:00,2020-04-16 11:34:01,13.71082996018231,100.60178208164871,13.710810514166951,100.6017447821796,29.358,29.358,69.26,40,5,8.4924,8.4924,10.245600000000001,10.245600000000001,0,0,lap,stop,147,153,84,87,manual,generic,0.3359375,0.0,None,None,30,30
2020-04-16 06:35:05-05:00,2020-04-16 11:34:31,13.710813699290156,100.60175877995789,13.710858542472124,100.60175341553986,34.295,34.295,70.04,44,5,7.3511999999999995,7.3511999999999995,9.6084,9.6084,0,0,lap,stop,141,144,81,83,manual,generic,0.0625,0.0,None,None,30,30
2020-04-16 06:35:37-05:00,2020-04-16 11:35:05,13.710875306278467,100.60176397673786,13.710806239396334,100.6017183791846,31.584,31.584,90.74,41,5,10.3428,10.3428,9.9756,9.9756,0,0,lap,stop,149,154,81,82,manual,generic,0.46875,0.0,None,None,30,30
2020-04-16 06:36:16-05:00,2020-04-16 11:35:37,13.710812274366617,100.60172994621098,13.710800791159272,100.60178878717124,32.668,32.668,75.04,41,6,8.269200000000001,8.269200000000001,9.6732,9.6732,0,1,lap,stop,154,157,80,82,session_end,generic,0.6796875,0.0,None,None,30,30
