timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_strides,total_calories,enhanced_avg_speed,avg_speed,enhanced_max_speed,max_speed,total_ascent,total_descent,event,event_type,avg_heart_rate,max_heart_rate,avg_running_cadence,max_running_cadence,lap_trigger,sub_sport,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,avg_vertical_oscillation,avg_temperature,max_temperature
2020-05-20 03:32:42-05:00,2020-05-20 08:32:03,13.710755025967956,100.60141461901367,13.711043782532215,100.60132124461234,39.256,39.256,86.02,52,5,7.8876,7.8876,8.9028,8.9028,1,0,lap,stop,124,136,77,81,manual,generic,0.984375,0.0,None,None,33,33
2020-05-20 03:33:22-05:00,2020-05-20 08:32:42,13.711033556610346,100.60130992904305,13.71104747056961,100.60129190795124,39.962,39.962,85.0,52,6,7.6572,7.6572,8.632800000000001,8.632800000000001,0,0,lap,stop,127,135,80,84,manual,generic,0.7890625,0.0,None,None,33,33
2020-05-20 03:34:03-05:00,2020-05-20 08:33:22,13.7110307905823,100.60128528624773,13.71095166541636,100.6013803370297,41.213,41.213,95.43,54,6,8.3376,8.3376,8.532,8.532,0,0,lap,stop,128,131,81,84,manual,generic,0.21875,0.0,None,None,33,33
2020-05-20 03:34:43-05:00,2020-05-20 08:34:03,13.710941104218364,100.60135896317661,13.711178312078118,100.60123952105641,39.545,39.545,93.59,52,6,8.5212,8.5212,9.306000000000001,9.306000000000001,1,1,lap,stop,134,139,81,84,manual,generic,0.828125,0.0,None,None,33,33
2020-05-20 03:35:23-05:00,2020-05-20 08:34:43,13.711141515523195,100.60124857351184,13.711071191355586,100.6012867949903,39.853,39.853,89.31,52,6,8.0676,8.0676,9.036,9.036,1,1,lap,stop,138,140,81,82,manual,generic,0.0,0.0,None,None,33,33
2020-05-20 03:36:02-05:00,2020-05-20 08:35:23,13.711036909371614,100.60129065066576,13.710957281291485,100.60134689323604,39.777,39.777,106.58,51,7,9.6444,9.6444,9.2052,9.2052,1,1,lap,stop,140,143,80,83,manual,generic,0.78125,0.0,None,None,33,33
2020-05-20 03:36:41-05:00,2020-05-20 08:36:02,13.710936410352588,100.60133750550449,13.711017379537225,100.60132417827845,38.445,38.445,100.85,50,7,9.442800000000002,9.442800000000002,10.6812,10.6812,0,0,lap,stop,143,148,80,82,manual,generic,0.9375,0.0,None,None,33,33
2020-05-20 03:37:19-05:00,2020-05-20 08:36:41,13.71097806841135,100.601323004812,13.710765084251761,100.60139165259898,38.212,38.212,97.18,50,7,9.154800000000002,9.154800000000002,10.4796,10.4796,1,2,lap,stop,143,148,81,82,manual,generic,0.34375,0.0,None,None,33,33
2020-05-20 03:37:59-05:00,2020-05-20 08:37:19,13.710749996826053,100.60138125903904,13.710757456719875,100.60143431648612,39.818,39.818,96.18,53,6,8.694,8.694,10.3788,10.3788,1,0,lap,stop,136,142,81,83,manual,generic,0.203125,0.0,None,None,33,33
2020-05-20 03:38:37-05:00,2020-05-20 08:37:59,13.710751757025719,100.6014194805175,13.710832726210356,100.60143423266709,38.397,38.397,88.41,50,6,8.2908,8.2908,9.370800000000001,9.370800000000001,1,1,lap,stop,133,136,80,84,manual,generic,0.921875,0.0,None,None,33,33
2020-05-20 03:39:15-05:00,2020-05-20 08:38:37,13.710822500288486,100.60141805559397,13.710771957412362,100.60142769478261,37.772,37.772,83.99,50,6,8.006400000000001,8.006400000000001,9.370800000000001,9.370800000000001,1,1,lap,stop,138,145,80,82,manual,generic,0.8046875,0.0,None,None,33,33
2020-05-20 03:39:53-05:00,2020-05-20 08:39:15,13.710765587165952,100.6014094222337,13.711439492180943,100.6010592263192,38.299,38.299,125.62,51,6,11.808,11.808,10.5156,10.5156,1,1,lap,stop,146,149,81,82,manual,generic,0.3828125,0.0,None,None,33,33
2020-05-20 03:40:31-05:00,2020-05-20 08:39:53,13.71138903312385,100.60107029043138,13.711297335103154,100.60112007893622,37.991,37.991,84.19,50,6,7.977600000000001,7.977600000000001,10.782,10.782,0,1,lap,stop,152,155,81,84,manual,generic,0.75,0.0,None,None,33,33
2020-05-20 03:41:09-05:00,2020-05-20 08:40:31,13.711282415315509,100.60111119411886,13.711097929626703,100.60123004950583,37.897,37.897,106.9,49,7,10.155600000000002,10.155600000000002,11.0844,11.0844,0,0,lap,stop,151,154,81,83,manual,generic,0.1328125,0.0,None,None,33,33
2020-05-20 03:41:46-05:00,2020-05-20 08:41:09,13.711064485833049,100.60123306699097,13.711020648479462,100.6013193167746,37.191,37.191,111.77,50,7,10.818,10.818,12.495600000000001,12.495600000000001,2,0,lap,stop,150,153,82,86,manual,generic,0.625,0.0,None,None,33,33
