timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_strides,total_calories,enhanced_avg_speed,avg_speed,enhanced_max_speed,max_speed,total_ascent,total_descent,event,event_type,avg_heart_rate,max_heart_rate,avg_running_cadence,max_running_cadence,lap_trigger,sub_sport,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,avg_vertical_oscillation,avg_temperature,max_temperature
2020-04-07 03:39:26-05:00,2020-04-07 08:38:44,13.710509017109871,100.6015944108367,13.710761228576303,100.60145501978695,42.35,42.35,89.16,56,5,7.578,7.578,9.0036,9.0036,1,0,lap,stop,115,135,71,84,manual,generic,0.1640625,0.0,None,None,31,31
2020-04-07 03:40:06-05:00,2020-04-07 08:39:26,13.7107596360147,100.60143951326609,13.71084270067513,100.60141369700432,40.617,40.617,78.35,54,6,6.9444,6.9444,8.866800000000001,8.866800000000001,1,0,lap,stop,136,139,82,88,manual,generic,0.734375,0.5,None,None,31,31
2020-04-07 03:40:45-05:00,2020-04-07 08:40:06,13.710827361792326,100.60139441862702,13.710740357637405,100.60146591626108,38.735,38.735,84.77,54,5,7.876800000000001,7.876800000000001,7.524,7.524,0,1,lap,stop,125,129,84,87,manual,generic,0.3046875,0.0,None,None,31,31
2020-04-07 03:41:23-05:00,2020-04-07 08:40:45,13.710727700963616,100.60144110582769,13.710721749812365,100.60148988850415,37.85,37.85,90.52,52,5,8.6112,8.6112,8.1288,8.1288,1,0,lap,stop,127,132,84,88,manual,generic,0.984375,0.0,None,None,31,31
2020-04-07 03:42:00-05:00,2020-04-07 08:41:23,13.710707249119878,100.60146742500365,13.710745302960277,100.60144730843604,37.405,37.405,83.24,51,5,8.01,8.01,9.0036,9.0036,0,0,lap,stop,122,125,85,87,manual,generic,0.21875,0.0,None,None,31,31
2020-04-07 03:42:40-05:00,2020-04-07 08:42:00,13.710732478648424,100.60142249800265,13.710717977955937,100.60144169256091,39.285,39.285,91.6,55,6,8.395199999999999,8.395199999999999,9.1368,9.1368,0,0,lap,stop,125,128,84,87,manual,generic,0.765625,0.0,None,None,31,31
2020-04-07 03:43:20-05:00,2020-04-07 08:42:40,13.71070833876729,100.60143590904772,13.710774891078472,100.60137363150716,40.833,40.833,76.73,55,5,6.7644,6.7644,8.028,8.028,0,0,lap,stop,127,132,83,86,manual,generic,0.1484375,0.0,None,None,31,31
2020-04-07 03:43:59-05:00,2020-04-07 08:43:20,13.710768520832062,100.60134806670249,13.710722336545587,100.60145870782435,38.806,38.806,86.44,53,6,8.017199999999999,8.017199999999999,8.632800000000001,8.632800000000001,0,0,lap,stop,132,135,83,88,manual,generic,0.5859375,0.5,None,None,31,31
2020-04-07 03:44:37-05:00,2020-04-07 08:43:59,13.710709093138576,100.60144227929413,13.71066827327013,100.60143968090415,37.635,37.635,102.05,51,6,9.763200000000001,9.763200000000001,9.1692,9.1692,0,0,lap,stop,134,139,84,88,manual,generic,0.6484375,0.5,None,None,31,31
2020-04-07 03:45:15-05:00,2020-04-07 08:44:37,13.710666596889496,100.6014149542898,13.710746979340911,100.60142274945974,38.188,38.188,93.74,52,6,8.838000000000001,8.838000000000001,9.2052,9.2052,0,0,lap,stop,138,141,84,88,manual,generic,0.234375,0.0,None,None,31,31
2020-04-07 03:45:54-05:00,2020-04-07 08:45:15,13.710742201656103,100.60140606947243,13.710671793669462,100.60154168866575,38.577,38.577,92.71,55,6,8.6508,8.6508,9.81,9.81,0,0,lap,stop,141,143,84,87,manual,generic,0.8046875,0.0,None,None,31,31
2020-04-07 03:46:32-05:00,2020-04-07 08:45:54,13.71066190302372,100.60152006335557,13.710658131167293,100.60159835033119,38.284,38.284,94.57,52,6,8.892000000000001,8.892000000000001,10.0764,10.0764,0,0,lap,stop,145,148,84,87,manual,generic,0.6484375,0.0,None,None,31,31
2020-04-07 03:47:12-05:00,2020-04-07 08:46:32,13.71065310202539,100.60155870392919,13.71067606844008,100.60153976082802,39.924,39.924,84.31,54,6,7.6032,7.6032,9.370800000000001,9.370800000000001,0,0,lap,stop,144,148,83,87,manual,generic,0.9140625,0.5,None,None,31,31
2020-04-07 03:47:51-05:00,2020-04-07 08:47:12,13.710671374574304,100.60151352547109,13.710666093975306,100.60145443305373,38.762,38.762,85.87,52,6,7.973999999999999,7.973999999999999,8.262,8.262,0,0,lap,stop,144,148,83,85,manual,generic,0.703125,0.0,None,None,31,31
2020-04-07 03:48:29-05:00,2020-04-07 08:47:51,13.710651509463787,100.60144496150315,13.710710182785988,100.60156289488077,38.721,38.721,88.07,51,6,8.1864,8.1864,9.6732,9.6732,0,0,lap,stop,147,150,83,86,manual,generic,0.2265625,0.0,None,None,31,31
